"ID","SEASON","EPISODE","SPEAKER","SENTENCE","STARTING TIMESTAMP","ENDING TIMESTAMP","LAUGH"
"11324","8","11","Sheldon","Yes, but she's the only monster at the firm. Between you, me and the wall, I think she's an affirmative action hire.","00:00:25,129","00:00:33,736",True
"11325","8","11","Raj","Anyway, Dad's gonna be here in town, so I won't be able to do Christmas dinner this year.","00:00:34,939","00:00:39,475",False
"11326","8","11","Amy","If you're not up to hosting Christmas dinner, I'm happy to do it. You can even bring your father.","00:00:39,477","00:00:44,279",False
"11327","8","11","Amy","I've always wanted to do a traditional Victorian Christmas. Parlor games, goose and figgy pudding...","00:00:46,050","00:00:51,820",False
"11328","8","11","Sheldon","Well, you call it love, but it has a lot of raisins in it.","00:01:08,439","00:01:11,707",True
"11329","8","11","Raj","Amy, good luck getting these guys excited about a dinner with a theme. I gave up when no one cared about my Tom Hanks-giving.","00:01:14,145","00:01:20,949",True
"11330","8","11","Leonard","You know the best part of working in the clean room? No allergies. Check it out.","00:02:00,203","00:02:05,340",False
"11332","8","11","Leonard","Can you believe there was a time when we would have needed an array of giant Cherenkov telescopes to detect cosmic particles? And here we are building our own multi-wire detector like a couple of badasses.","00:02:13,817","00:02:26,194",True
"11333","8","11","Howard","I know. If we were still single, we'd be tripping over all that booty.","00:02:26,196","00:02:31,466",True
"11334","8","11","Howard","How the hell did a pigeon get in here?","00:02:43,413","00:02:46,314",False
"11335","8","11","Howard","You mean 'cause this room isn't supposed to have dust in it, and we just let in a flying crap machine?!","00:02:50,520","00:02:55,991",True
"11336","8","11","Howard","And tell them that we compromised all the equipment? Let's just get it out of here before anyone knows.","00:02:58,829","00:03:04,065",False
"11337","8","11","Howard","Well, what if we turn off all the lights except for one, and it'll come to it.","00:03:05,369","00:03:10,038",True
"11338","8","11","Leonard","Okay, so if I remain calm, I'll get more gems like, ""Turn off the lights""?!","00:03:18,682","00:03:23,218",True
"11339","8","11","Howard","Great, we're turning on each other. That's just what the bird wants us to do!","00:03:23,220","00:03:27,055",True
"11340","8","11","Dr","Not at all. Did you know that when you fly transcontinental without your wife, you don't pray for the plane to crash?","00:03:34,965","00:03:41,436",True
"11341","8","11","Dr","I'm sure you won't grow to hate each other.","00:03:58,655","00:04:01,156",True
"11342","8","11","Raj","There's been a problem with our experiment. A bird got into the clean room.","00:04:16,573","00:04:21,443",True
"11343","8","11","Dr","""Relax."" Easy for you to say. Your mother isn't cleaning out your bank account. 40 years, the woman never cleaned a thing.","00:04:26,216","00:04:35,490",True
"11344","8","11","Bernadette","âª Bells are ringing, children singing âª âª All is merry and bright âª âª So hang your stockings and say your prayers âª âª 'Cause Santa Claus is coming tonight... âª Why'd you turn it off?","00:04:52,008","00:05:04,819",False
"11345","8","11","Sheldon","Because in the last ten minutes, Santa came to town, kissed Mommy and ran Grandma over with a reindeer. I had a drunk uncle who did all those things. Nobody sings songs about him.","00:05:04,821","00:05:16,264",True
"11346","8","11","Bernadette","Maybe you'd like it more if you thought of Santa as a superhero and his power is bringing joy to children.","00:05:16,266","00:05:22,403",False
"11347","8","11","Sheldon","My uncle was accused of that, too. It turned out to be legal in Oklahoma.","00:05:22,405","00:05:28,209",True
"11348","8","11","Bernadette","Come on, Sheldon, you have to get her something.","00:05:35,285","00:05:38,486",False
"11349","8","11","Sheldon","Yes, and she's not taking my feelings into account at all. Maybe it's time I teach her a lesson.","00:05:59,643","00:06:05,914",False
"11350","8","11","Bernadette","Yeah, you're gonna have to walk me through that.","00:06:25,902","00:06:29,971",True
"11351","8","11","Sheldon","Maybe she'll feel so guilty, she'll never make me celebrate the holidays again.","00:06:43,520","00:06:47,055",False
"11352","8","11","Bernadette","So your evil plot here is to buy your girlfriend a present?","00:06:47,057","00:06:51,993",False
"11353","8","11","Leonard","I told you my plan. Let's call Building Services and get help.","00:07:21,291","00:07:24,158",False
"11354","8","11","Leonard","Because you do this kind of thing all the time, and then you try to cover it up.","00:07:32,235","00:07:36,371",False
"11355","8","11","Leonard","What about when you flipped the Mars Rover, or lost Koothrappali's dog, or almost drove off with that baby?","00:07:38,375","00:07:45,013",True
"11356","8","11","Howard","Again, it looked like my car, and the baby didn't even cry until his mother punched me with her keys.","00:07:45,015","00:07:50,885",True
"11357","8","11","Leonard","Fine, put the Slim Jim in the garbage bag.","00:07:50,887","00:07:53,521",False
"11358","8","11","Leonard","I can try, but your plan has the words ""garbage bag"" and ""Slim Jim"" in it!","00:07:56,826","00:08:01,162",False
"11359","8","11","Leonard","Genius here wants to catch a bird with a garbage bag and a Slim Jim.","00:08:03,366","00:08:06,934",True
"11360","8","11","Penny","So, if you don't mind me asking, do you think you might start dating again?","00:08:23,836","00:08:27,638",False
"11361","8","11","Dr","It's much too soon for that. Why? Do you know someone?","00:08:27,640","00:08:31,108",True
"11362","8","11","Amy","Okay, let's get this Victorian party started. I've done some research about some traditional parlor games we can play.","00:08:40,553","00:08:47,758",False
"11363","8","11","Amy","Well, there's a fun one called Ball of Wool. You take a ball of wool, and you put it right in the center of the table. Then people sit on opposite sides of the table and try to blow the wool off.","00:08:48,995","00:09:03,874",True
"11364","8","11","Howard","You know what I think your problem is? You're jealous because you and I used to be best friends until Koothrappali came along.","00:09:11,751","00:09:18,789",False
"11365","8","11","Howard","You know, maybe I'm best friends with Raj because he doesn't think he's smarter than me.","00:09:25,131","00:09:29,200",False
"11366","8","11","Leonard","N-No. No, Raj, go ahead, say what you were gonna say.","00:09:31,804","00:09:34,639",False
"11367","8","11","Raj","All I'm gonna say is you guys need to stop this right now. It-It's bad enough that my parents are fighting, now I have to hear the two of you? And who cares who's smarter? If it's Leonard or me or... you know, it's Christmas, let's say it's Howard.","00:09:34,641","00:09:47,918",True
"11368","8","11","Howard","Well, if you're so smart, you get the bird out.","00:09:50,757","00:09:53,858",False
"11369","8","11","Sheldon","No, it's not good enough. It has to be perfect.","00:10:04,671","00:10:08,439",False
"11370","8","11","Bernadette","I think the nicest gifts I've got from Howie show how well he knows me.","00:10:08,441","00:10:12,143",False
"11371","8","11","Sheldon","Let's see, what do I know about Amy? She loves medieval literature; Chaucer's her favorite. And her eyes sparkle when she watches old French movies. I enjoy how harp music causes her fingers to dance as if she's playing along.","00:10:13,246","00:10:30,261",False
"11372","8","11","Dr","You know, my wife used to throw theme parties like this all the time.","00:11:18,711","00:11:22,646",False
"11373","8","11","Penny","Oh, I guess that's where Raj gets it from.","00:11:22,648","00:11:24,982",False
"11374","8","11","Dr","Well, he and his mother spent a lot of time together when he was young. I was always working.","00:11:24,984","00:11:30,154",False
"11375","8","11","Santa","All right, let me see if I've got this straight. A picture of you on my lap is a way to punish your girlfriend for making you celebrate Christmas?","00:11:46,072","00:11:55,813",False
"11376","8","11","Sheldon","There's an argument for that. But I want to make sure.","00:12:04,190","00:12:08,192",True
"11377","8","11","Leonard","Okay. On the count of three, I'll shoot the fire extinguisher and get him airborne. Howard, you wave the blanket and guide him towards the exit. Raj, you hold open the curtain so he can fly out.","00:12:16,369","00:12:25,876",False
"11378","8","11","Howard","Are you sure a dummy like me can handle something as complicated as a blanket?","00:12:25,878","00:12:30,481",True
"11379","8","11","Howard","When I was ten, I was playing in my backyard and... sat on a blue jay.","00:13:30,309","00:13:38,716",True
"11380","8","11","Howard","I mean, I tried to bring it back to life with electricity, but it just... caught on fire.","00:13:40,453","00:13:47,491",True
"11382","8","11","Leonard","Uh, guys, I found an article here that says you can do CPR on birds.","00:13:55,067","00:13:59,236",False
"11383","8","11","Leonard","I'm not doing it. You killed him, you do it.","00:14:00,740","00:14:02,439",False
"11384","8","11","Howard","I might argue a Hanukkah miracle, but I'll take it. Come on, little guy, let's get you outside. Get the curtain.","00:14:35,207","00:14:40,811",True
"11385","8","11","Howard","You were right. Go ahead, call Building Services. Tell them it was my fault. No, we're both to blame.","00:15:06,439","00:15:11,542",False
"11386","8","11","Leonard","No, we're both to blame. You know, let me take the heat on this one.","00:15:09,342","00:15:13,110",False
"11387","8","11","Raj","Yeah, just leave me out of it. You know if they come here and see crap everywhere, they're just gonna blame the Indian guy.","00:15:13,112","00:15:18,749",True
"11388","8","11","Penny","Honey, it's Christmas Eve. Who even knows you're in there?","00:15:39,972","00:15:41,872",False
"11389","8","11","Leonard","She says take our names off the sign-in sheet and leave.","00:15:48,481","00:15:51,081",False
"11390","8","11","Leonard,","âª Jingle bells, jingle bells, jingle all the way âª âª Oh, what fun it is to ride âª âª In a one-horse open sleigh, hey! âª","00:15:55,788","00:16:03,660",True
"11391","8","11","Sheldon","Oh, in that case, it was pretty good.","00:16:14,673","00:16:16,673",True
"11392","8","11","Sheldon","Oh, not just something, no. It's from the heart, it's holiday-themed, and I swallowed the gift receipt so you cannot return it.","00:16:41,167","00:16:49,840",True
